X	Y
2.668309834	-1.516192393
2.684222214	-1.504081539
2.699532725	-1.491218224
2.714205818	-1.477632315
2.728207426	-1.463355355
2.741505038	-1.448420493
2.754067781	-1.432862405
2.765866485	-1.416717214
2.776873757	-1.400022407
2.787064038	-1.382816746
2.79641367	-1.365140179
2.804900943	-1.34703375
2.812506152	-1.328539497
2.819211639	-1.30970036
2.825001835	-1.290560083
2.829863296	-1.271163103
2.833784735	-1.251554459
2.836757046	-1.231779678
2.838773329	-1.211884673
2.839828902	-1.191915638
2.84	-1.18
2.84	-1.16
2.84	-1.14
2.84	-1.12
2.84	-1.1
2.84	-1.08
2.84	-1.06
2.84	-1.04
2.84	-1.02
2.84	-1
2.84	-0.98
2.84	-0.96
2.84	-0.94
2.84	-0.92
2.84	-0.9
2.84	-0.88
2.84	-0.86
2.84	-0.84
2.84	-0.82
2.84	-0.8
2.84	-0.78
2.84	-0.76
2.84	-0.74
2.84	-0.72
2.84	-0.7
2.84	-0.68
2.84	-0.66
2.84	-0.64
2.84	-0.62
2.84	-0.6
2.84	-0.58
2.84	-0.56
2.84	-0.54
2.84	-0.52
2.84	-0.5
2.84	-0.48
2.84	-0.46
2.84	-0.44
2.84	-0.42
2.84	-0.4
2.84	-0.38
2.84	-0.36
2.84	-0.34
2.84	-0.32
2.84	-0.3
2.84	-0.28
2.84	-0.26
2.84	-0.24
2.84	-0.22
2.84	-0.2
2.84	-0.18
2.84	-0.16
2.84	-0.14
2.84	-0.12
2.84	-0.1
2.84	-0.08
2.84	-0.06
2.84	-0.04
2.84	-0.02
2.84	0
2.84	0.02
2.84	0.04
2.84	0.06
2.84	0.08
2.84	0.1
2.84	0.12
2.84	0.14
2.84	0.16
2.84	0.18
2.84	0.2
2.84	0.22
2.84	0.24
2.84	0.26
2.84	0.28
2.84	0.3
2.84	0.32
2.84	0.34
2.84	0.36
2.84	0.38
2.84	0.4
2.84	0.42
2.84	0.44
2.84	0.46
2.84	0.48
2.84	0.5
2.84	0.52
2.84	0.54
2.84	0.56
2.84	0.58
2.84	0.6
2.84	0.62
2.84	0.64
2.84	0.66
2.84	0.68
2.84	0.7
2.84	0.72
2.84	0.74
2.84	0.76
2.84	0.78
2.84	0.8
2.84	0.82
2.84	0.84
2.84	0.86
2.84	0.88
2.84	0.9
2.84	0.92
2.84	0.94
2.84	0.96
2.84	0.98
2.84	1
2.84	1.02
2.84	1.04
2.84	1.06
2.84	1.08
2.84	1.1
2.84	1.12
2.84	1.14
2.84	1.16
2.84	1.18
2.84	1.2
2.84	1.22
2.84	1.24
2.84	1.26
2.84	1.28
2.84	1.3
2.84	1.32
2.84	1.34
2.84	1.36
2.84	1.38
2.84	1.4
2.84	1.42
2.84	1.44
2.84	1.46
2.84	1.48
2.84	1.5
2.84	1.52
2.84	1.54
2.84	1.56
2.84	1.58
2.84	1.6
2.84	1.62
2.84	1.64
2.84	1.66
2.84	1.68
2.84	1.7
2.84	1.72
2.84	1.74
2.84	1.76
2.84	1.78
2.84	1.8
2.84	1.82
2.84	1.84
2.84	1.86
2.84	1.88
2.84	1.9
2.84	1.92
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
